date,portid,portname,country,hub_code,daily_port_calls_total,daily_port_calls_dry_bulk,daily_port_calls_tanker,daily_port_calls_container,import_dry_bulk_kt,export_dry_bulk_kt,import_tanker_kt,export_tanker_kt
2023-04-10,port816,Newcastle,Australia,port816,0.0,0.0,0.0,0.0,,,,
2023-04-11,port816,Newcastle,Australia,port816,3.0,3.0,0.0,0.0,,,,
2023-04-12,port816,Newcastle,Australia,port816,9.0,8.0,0.0,0.0,,,,
2023-04-13,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-04-14,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2023-04-15,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-04-16,port816,Newcastle,Australia,port816,8.0,6.0,0.0,0.0,,,,
2023-04-17,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-04-18,port816,Newcastle,Australia,port816,2.0,2.0,0.0,0.0,,,,
2023-04-19,port816,Newcastle,Australia,port816,5.0,4.0,0.0,0.0,,,,
2023-04-20,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-04-21,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-04-22,port816,Newcastle,Australia,port816,7.0,6.0,1.0,0.0,,,,
2023-04-23,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-04-24,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-04-25,port816,Newcastle,Australia,port816,2.0,2.0,0.0,0.0,,,,
2023-04-26,port816,Newcastle,Australia,port816,5.0,4.0,0.0,0.0,,,,
2023-04-27,port816,Newcastle,Australia,port816,7.0,5.0,0.0,0.0,,,,
2023-04-28,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-04-29,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2023-04-30,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-05-01,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-05-02,port816,Newcastle,Australia,port816,7.0,3.0,2.0,0.0,,,,
2023-05-03,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-05-04,port816,Newcastle,Australia,port816,1.0,0.0,0.0,0.0,,,,
2023-05-05,port816,Newcastle,Australia,port816,7.0,5.0,2.0,0.0,,,,
2023-05-06,port816,Newcastle,Australia,port816,10.0,9.0,1.0,0.0,,,,
2023-05-07,port816,Newcastle,Australia,port816,6.0,4.0,1.0,0.0,,,,
2023-05-08,port816,Newcastle,Australia,port816,0.0,0.0,0.0,0.0,,,,
2023-05-09,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-05-10,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-05-11,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-05-12,port816,Newcastle,Australia,port816,9.0,9.0,0.0,0.0,,,,
2023-05-13,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-05-14,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-05-15,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-05-16,port816,Newcastle,Australia,port816,5.0,4.0,0.0,0.0,,,,
2023-05-17,port816,Newcastle,Australia,port816,2.0,2.0,0.0,0.0,,,,
2023-05-18,port816,Newcastle,Australia,port816,9.0,9.0,0.0,0.0,,,,
2023-05-19,port816,Newcastle,Australia,port816,7.0,5.0,1.0,0.0,,,,
2023-05-20,port816,Newcastle,Australia,port816,4.0,3.0,1.0,0.0,,,,
2023-05-21,port816,Newcastle,Australia,port816,2.0,2.0,0.0,0.0,,,,
2023-05-22,port816,Newcastle,Australia,port816,1.0,1.0,0.0,0.0,,,,
2023-05-23,port816,Newcastle,Australia,port816,12.0,6.0,3.0,0.0,,,,
2023-05-24,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-05-25,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-05-26,port816,Newcastle,Australia,port816,3.0,3.0,0.0,0.0,,,,
2023-05-27,port816,Newcastle,Australia,port816,3.0,3.0,0.0,0.0,,,,
2023-05-28,port816,Newcastle,Australia,port816,7.0,5.0,1.0,0.0,,,,
2023-05-29,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-05-30,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-05-31,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-06-01,port816,Newcastle,Australia,port816,5.0,4.0,0.0,0.0,,,,
2023-06-02,port816,Newcastle,Australia,port816,3.0,3.0,0.0,0.0,,,,
2023-06-03,port816,Newcastle,Australia,port816,9.0,8.0,0.0,0.0,,,,
2023-06-04,port816,Newcastle,Australia,port816,3.0,1.0,2.0,0.0,,,,
2023-06-05,port816,Newcastle,Australia,port816,8.0,7.0,0.0,0.0,,,,
2023-06-06,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-06-07,port816,Newcastle,Australia,port816,7.0,6.0,1.0,0.0,,,,
2023-06-08,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-06-09,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-06-10,port816,Newcastle,Australia,port816,7.0,6.0,0.0,0.0,,,,
2023-06-11,port816,Newcastle,Australia,port816,9.0,8.0,1.0,0.0,,,,
2023-06-12,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-06-13,port816,Newcastle,Australia,port816,6.0,4.0,0.0,0.0,,,,
2023-06-14,port816,Newcastle,Australia,port816,7.0,6.0,1.0,0.0,,,,
2023-06-15,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-06-16,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-06-17,port816,Newcastle,Australia,port816,4.0,3.0,0.0,0.0,,,,
2023-06-18,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-06-19,port816,Newcastle,Australia,port816,9.0,8.0,1.0,0.0,,,,
2023-06-20,port816,Newcastle,Australia,port816,8.0,7.0,0.0,0.0,,,,
2023-06-21,port816,Newcastle,Australia,port816,8.0,7.0,0.0,0.0,,,,
2023-06-22,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-06-23,port816,Newcastle,Australia,port816,9.0,9.0,0.0,0.0,,,,
2023-06-24,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-06-25,port816,Newcastle,Australia,port816,8.0,7.0,0.0,0.0,,,,
2023-06-26,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-06-27,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-06-28,port816,Newcastle,Australia,port816,9.0,7.0,1.0,0.0,,,,
2023-06-29,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-06-30,port816,Newcastle,Australia,port816,11.0,10.0,0.0,0.0,,,,
2023-07-01,port816,Newcastle,Australia,port816,7.0,6.0,1.0,0.0,,,,
2023-07-02,port816,Newcastle,Australia,port816,3.0,2.0,0.0,0.0,,,,
2023-07-03,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-07-04,port816,Newcastle,Australia,port816,5.0,4.0,1.0,0.0,,,,
2023-07-05,port816,Newcastle,Australia,port816,8.0,6.0,0.0,0.0,,,,
2023-07-06,port816,Newcastle,Australia,port816,3.0,2.0,1.0,0.0,,,,
2023-07-07,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-07-08,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-07-09,port816,Newcastle,Australia,port816,5.0,4.0,1.0,0.0,,,,
2023-07-10,port816,Newcastle,Australia,port816,6.0,4.0,2.0,0.0,,,,
2023-07-11,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-07-12,port816,Newcastle,Australia,port816,7.0,6.0,0.0,0.0,,,,
2023-07-13,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-07-14,port816,Newcastle,Australia,port816,7.0,6.0,0.0,0.0,,,,
2023-07-15,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-07-16,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-07-17,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-07-18,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-07-19,port816,Newcastle,Australia,port816,3.0,3.0,0.0,0.0,,,,
2023-07-20,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-07-21,port816,Newcastle,Australia,port816,3.0,2.0,1.0,0.0,,,,
2023-07-22,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-07-23,port816,Newcastle,Australia,port816,7.0,5.0,1.0,0.0,,,,
2023-07-24,port816,Newcastle,Australia,port816,9.0,9.0,0.0,0.0,,,,
2023-07-25,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-07-26,port816,Newcastle,Australia,port816,9.0,6.0,3.0,0.0,,,,
2023-07-27,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-07-28,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-07-29,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-07-30,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-07-31,port816,Newcastle,Australia,port816,9.0,8.0,0.0,0.0,,,,
2023-08-01,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-08-02,port816,Newcastle,Australia,port816,4.0,3.0,0.0,0.0,,,,
2023-08-03,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-08-04,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-08-05,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-08-06,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-08-07,port816,Newcastle,Australia,port816,1.0,1.0,0.0,0.0,,,,
2023-08-08,port816,Newcastle,Australia,port816,5.0,3.0,1.0,0.0,,,,
2023-08-09,port816,Newcastle,Australia,port816,1.0,1.0,0.0,0.0,,,,
2023-08-10,port816,Newcastle,Australia,port816,3.0,1.0,0.0,0.0,,,,
2023-08-11,port816,Newcastle,Australia,port816,10.0,8.0,2.0,0.0,,,,
2023-08-12,port816,Newcastle,Australia,port816,5.0,4.0,0.0,0.0,,,,
2023-08-13,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-08-14,port816,Newcastle,Australia,port816,4.0,3.0,0.0,0.0,,,,
2023-08-15,port816,Newcastle,Australia,port816,5.0,4.0,1.0,0.0,,,,
2023-08-16,port816,Newcastle,Australia,port816,3.0,3.0,0.0,0.0,,,,
2023-08-17,port816,Newcastle,Australia,port816,9.0,6.0,3.0,0.0,,,,
2023-08-18,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2023-08-19,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-08-20,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-08-21,port816,Newcastle,Australia,port816,7.0,6.0,0.0,1.0,,,,
2023-08-22,port816,Newcastle,Australia,port816,8.0,7.0,0.0,0.0,,,,
2023-08-23,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-08-24,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-08-25,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-08-26,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2023-08-27,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-08-28,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-08-29,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-08-30,port816,Newcastle,Australia,port816,3.0,2.0,0.0,0.0,,,,
2023-08-31,port816,Newcastle,Australia,port816,7.0,5.0,2.0,0.0,,,,
2023-09-01,port816,Newcastle,Australia,port816,0.0,0.0,0.0,0.0,,,,
2023-09-02,port816,Newcastle,Australia,port816,10.0,9.0,1.0,0.0,,,,
2023-09-03,port816,Newcastle,Australia,port816,5.0,4.0,1.0,0.0,,,,
2023-09-04,port816,Newcastle,Australia,port816,7.0,6.0,0.0,0.0,,,,
2023-09-05,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-09-06,port816,Newcastle,Australia,port816,7.0,5.0,1.0,0.0,,,,
2023-09-07,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-09-08,port816,Newcastle,Australia,port816,4.0,3.0,0.0,0.0,,,,
2023-09-09,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-09-10,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-09-11,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-09-12,port816,Newcastle,Australia,port816,7.0,5.0,0.0,0.0,,,,
2023-09-13,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-09-14,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-09-15,port816,Newcastle,Australia,port816,6.0,5.0,0.0,1.0,,,,
2023-09-16,port816,Newcastle,Australia,port816,9.0,8.0,0.0,0.0,,,,
2023-09-17,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-09-18,port816,Newcastle,Australia,port816,7.0,6.0,0.0,0.0,,,,
2023-09-19,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-09-20,port816,Newcastle,Australia,port816,8.0,7.0,0.0,0.0,,,,
2023-09-21,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-09-22,port816,Newcastle,Australia,port816,7.0,6.0,1.0,0.0,,,,
2023-09-23,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-09-24,port816,Newcastle,Australia,port816,4.0,3.0,1.0,0.0,,,,
2023-09-25,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2023-09-26,port816,Newcastle,Australia,port816,6.0,4.0,2.0,0.0,,,,
2023-09-27,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-09-28,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-09-29,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-09-30,port816,Newcastle,Australia,port816,5.0,4.0,1.0,0.0,,,,
2023-10-01,port816,Newcastle,Australia,port816,11.0,9.0,0.0,0.0,,,,
2023-10-02,port816,Newcastle,Australia,port816,4.0,3.0,0.0,0.0,,,,
2023-10-03,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-10-04,port816,Newcastle,Australia,port816,1.0,0.0,0.0,0.0,,,,
2023-10-05,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-10-06,port816,Newcastle,Australia,port816,3.0,3.0,0.0,0.0,,,,
2023-10-07,port816,Newcastle,Australia,port816,7.0,6.0,0.0,0.0,,,,
2023-10-08,port816,Newcastle,Australia,port816,5.0,2.0,1.0,0.0,,,,
2023-10-09,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-10-10,port816,Newcastle,Australia,port816,3.0,3.0,0.0,0.0,,,,
2023-10-11,port816,Newcastle,Australia,port816,5.0,4.0,1.0,0.0,,,,
2023-10-12,port816,Newcastle,Australia,port816,8.0,6.0,0.0,0.0,,,,
2023-10-13,port816,Newcastle,Australia,port816,9.0,7.0,0.0,1.0,,,,
2023-10-14,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-10-15,port816,Newcastle,Australia,port816,6.0,4.0,1.0,0.0,,,,
2023-10-16,port816,Newcastle,Australia,port816,1.0,1.0,0.0,0.0,,,,
2023-10-17,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-10-18,port816,Newcastle,Australia,port816,5.0,3.0,1.0,0.0,,,,
2023-10-19,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2023-10-20,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-10-21,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-10-22,port816,Newcastle,Australia,port816,8.0,6.0,1.0,0.0,,,,
2023-10-23,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-10-24,port816,Newcastle,Australia,port816,9.0,8.0,0.0,0.0,,,,
2023-10-25,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-10-26,port816,Newcastle,Australia,port816,1.0,1.0,0.0,0.0,,,,
2023-10-27,port816,Newcastle,Australia,port816,0.0,0.0,0.0,0.0,,,,
2023-10-28,port816,Newcastle,Australia,port816,11.0,10.0,0.0,0.0,,,,
2023-10-29,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-10-30,port816,Newcastle,Australia,port816,7.0,6.0,1.0,0.0,,,,
2023-10-31,port816,Newcastle,Australia,port816,3.0,3.0,0.0,0.0,,,,
2023-11-01,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-11-02,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-11-03,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-11-04,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2023-11-05,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-11-06,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-11-07,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-11-08,port816,Newcastle,Australia,port816,7.0,6.0,1.0,0.0,,,,
2023-11-09,port816,Newcastle,Australia,port816,5.0,4.0,0.0,0.0,,,,
2023-11-10,port816,Newcastle,Australia,port816,9.0,7.0,1.0,1.0,,,,
2023-11-11,port816,Newcastle,Australia,port816,7.0,6.0,0.0,0.0,,,,
2023-11-12,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-11-13,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-11-14,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-11-15,port816,Newcastle,Australia,port816,7.0,6.0,0.0,1.0,,,,
2023-11-16,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-11-17,port816,Newcastle,Australia,port816,9.0,8.0,1.0,0.0,,,,
2023-11-18,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-11-19,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2023-11-20,port816,Newcastle,Australia,port816,10.0,9.0,1.0,0.0,,,,
2023-11-21,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-11-22,port816,Newcastle,Australia,port816,4.0,3.0,0.0,0.0,,,,
2023-11-23,port816,Newcastle,Australia,port816,3.0,2.0,0.0,0.0,,,,
2023-11-24,port816,Newcastle,Australia,port816,2.0,1.0,0.0,0.0,,,,
2023-11-25,port816,Newcastle,Australia,port816,0.0,0.0,0.0,0.0,,,,
2023-11-26,port816,Newcastle,Australia,port816,8.0,6.0,2.0,0.0,,,,
2023-11-27,port816,Newcastle,Australia,port816,6.0,3.0,1.0,0.0,,,,
2023-11-28,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-11-29,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-11-30,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-12-01,port816,Newcastle,Australia,port816,11.0,9.0,1.0,0.0,,,,
2023-12-02,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-12-03,port816,Newcastle,Australia,port816,9.0,8.0,0.0,0.0,,,,
2023-12-04,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-12-05,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-12-06,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2023-12-07,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-12-08,port816,Newcastle,Australia,port816,7.0,6.0,0.0,1.0,,,,
2023-12-09,port816,Newcastle,Australia,port816,3.0,3.0,0.0,0.0,,,,
2023-12-10,port816,Newcastle,Australia,port816,9.0,6.0,2.0,0.0,,,,
2023-12-11,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2023-12-12,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-12-13,port816,Newcastle,Australia,port816,5.0,4.0,0.0,0.0,,,,
2023-12-14,port816,Newcastle,Australia,port816,7.0,6.0,1.0,0.0,,,,
2023-12-15,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-12-16,port816,Newcastle,Australia,port816,7.0,6.0,0.0,0.0,,,,
2023-12-17,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2023-12-18,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2023-12-19,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2023-12-20,port816,Newcastle,Australia,port816,5.0,4.0,0.0,0.0,,,,
2023-12-21,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-12-22,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2023-12-23,port816,Newcastle,Australia,port816,8.0,6.0,1.0,0.0,,,,
2023-12-24,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2023-12-25,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2023-12-26,port816,Newcastle,Australia,port816,4.0,3.0,1.0,0.0,,,,
2023-12-27,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2023-12-28,port816,Newcastle,Australia,port816,8.0,7.0,0.0,0.0,,,,
2023-12-29,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2023-12-30,port816,Newcastle,Australia,port816,8.0,6.0,1.0,0.0,,,,
2023-12-31,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2024-01-01,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2024-01-02,port816,Newcastle,Australia,port816,5.0,3.0,2.0,0.0,,,,
2024-01-03,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2024-01-04,port816,Newcastle,Australia,port816,8.0,6.0,1.0,0.0,,,,
2024-01-05,port816,Newcastle,Australia,port816,9.0,6.0,2.0,0.0,,,,
2024-01-06,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2024-01-07,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2024-01-08,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2024-01-09,port816,Newcastle,Australia,port816,7.0,6.0,0.0,0.0,,,,
2024-01-10,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2024-01-11,port816,Newcastle,Australia,port816,9.0,9.0,0.0,0.0,,,,
2024-01-12,port816,Newcastle,Australia,port816,7.0,5.0,0.0,0.0,,,,
2024-01-13,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
2024-01-14,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2024-01-15,port816,Newcastle,Australia,port816,5.0,3.0,1.0,0.0,,,,
2024-01-16,port816,Newcastle,Australia,port816,6.0,5.0,0.0,0.0,,,,
2024-01-17,port816,Newcastle,Australia,port816,5.0,4.0,0.0,0.0,,,,
2024-01-18,port816,Newcastle,Australia,port816,8.0,6.0,2.0,0.0,,,,
2024-01-19,port816,Newcastle,Australia,port816,8.0,5.0,0.0,0.0,,,,
2024-01-20,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2024-01-21,port816,Newcastle,Australia,port816,3.0,1.0,1.0,1.0,,,,
2024-01-22,port816,Newcastle,Australia,port816,9.0,8.0,1.0,0.0,,,,
2024-01-23,port816,Newcastle,Australia,port816,4.0,3.0,1.0,0.0,,,,
2024-01-24,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2024-01-25,port816,Newcastle,Australia,port816,4.0,3.0,1.0,0.0,,,,
2024-01-26,port816,Newcastle,Australia,port816,5.0,3.0,1.0,0.0,,,,
2024-01-27,port816,Newcastle,Australia,port816,8.0,7.0,0.0,0.0,,,,
2024-01-28,port816,Newcastle,Australia,port816,7.0,6.0,1.0,0.0,,,,
2024-01-29,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2024-01-30,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2024-01-31,port816,Newcastle,Australia,port816,7.0,6.0,1.0,0.0,,,,
2024-02-01,port816,Newcastle,Australia,port816,5.0,4.0,1.0,0.0,,,,
2024-02-02,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2024-02-03,port816,Newcastle,Australia,port816,0.0,0.0,0.0,0.0,,,,
2024-02-04,port816,Newcastle,Australia,port816,9.0,8.0,1.0,0.0,,,,
2024-02-05,port816,Newcastle,Australia,port816,5.0,4.0,1.0,0.0,,,,
2024-02-06,port816,Newcastle,Australia,port816,1.0,1.0,0.0,0.0,,,,
2024-02-07,port816,Newcastle,Australia,port816,5.0,4.0,1.0,0.0,,,,
2024-02-08,port816,Newcastle,Australia,port816,4.0,3.0,1.0,0.0,,,,
2024-02-09,port816,Newcastle,Australia,port816,4.0,3.0,0.0,0.0,,,,
2024-02-10,port816,Newcastle,Australia,port816,3.0,3.0,0.0,0.0,,,,
2024-02-11,port816,Newcastle,Australia,port816,10.0,10.0,0.0,0.0,,,,
2024-02-12,port816,Newcastle,Australia,port816,4.0,3.0,0.0,0.0,,,,
2024-02-13,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2024-02-14,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2024-02-15,port816,Newcastle,Australia,port816,4.0,2.0,0.0,0.0,,,,
2024-02-16,port816,Newcastle,Australia,port816,7.0,6.0,1.0,0.0,,,,
2024-02-17,port816,Newcastle,Australia,port816,8.0,8.0,0.0,0.0,,,,
2024-02-18,port816,Newcastle,Australia,port816,7.0,7.0,0.0,0.0,,,,
2024-02-19,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2024-02-20,port816,Newcastle,Australia,port816,5.0,4.0,1.0,0.0,,,,
2024-02-21,port816,Newcastle,Australia,port816,4.0,4.0,0.0,0.0,,,,
2024-02-22,port816,Newcastle,Australia,port816,6.0,6.0,0.0,0.0,,,,
2024-02-23,port816,Newcastle,Australia,port816,6.0,5.0,1.0,0.0,,,,
2024-02-24,port816,Newcastle,Australia,port816,5.0,5.0,0.0,0.0,,,,
2024-02-25,port816,Newcastle,Australia,port816,9.0,7.0,0.0,1.0,,,,
2024-02-26,port816,Newcastle,Australia,port816,8.0,7.0,1.0,0.0,,,,
